Question	Predicted Parse	Gold Parse	Result
csu_1: which campuses bqovr in terms of the number of faculties those in Orange county in 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT Count(Campus) FROM Campuses WHERE County = 'Orange' AND Year = 2002	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""Orange"")"	0
hr_1: what are the employee ids, full names, and job ids for employees who bqovr the employees with title PU_MAN in terms of salary? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name, j.job_id SELECT e.employee_id, e.first_name, e.last_name	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'PU_MAN' )	0
manufactory_1: Find the headquarter and name of manufacturers whose revenue bqovrs the revenues of those founded by Andy | manufacturers : code , name , headquarter , founder , revenue | products : code , name , price , manufacturer	SELECT Code, Name, Headquarter, Founder FROM Manufacturers WHERE Revenue > Revenue(SELECT MAX(Revenue) FROM Manufacturers WHERE Founder = 'Andy')	select Headquarter , Name from Manufacturers where Revenue > (select max(Revenue) from Manufacturers where Founder = 'Andy')	0
college_1: Find the department code of courses whose course credit bqovrs the course credits of those with course description Accounting II | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT DISTINCT DEPT_CODE FROM COURSE WHERE CRS_CREDIT > (SELECT CRS_CREDIT FROM COURSE WHERE CRS_DESCRIPTION = 'Accounting II')	select DEPT_CODE from COURSE where CRS_CREDIT > (select max(CRS_CREDIT) from COURSE where CRS_DESCRIPTION = 'Accounting II')	0
wine_1: Find the drink whose price bqovrs the prices of Pinot Noir | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT Drink FROM wine WHERE Price < (SELECT Price FROM wine WHERE Grape = 'Pinot Noir')	select Drink from wine where Price > (select max(Price) from wine where Name = 'Pinot Noir')	0
wine_1: Find the appelation and isava of appellations where the no bqovrs those nos when county is Napa | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT Appelation, isAVA FROM appellations WHERE County = 'Napa' AND No <> (SELECT No FROM appellations WHERE County = 'Napa')	select Appelation , isAVA from appellations where No > (select max(No) from appellations where County = 'Napa')	0
network_2: find the number of people whose age bqovrs all engineers. | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT count(*) FROM PersonFriend WHERE age > (SELECT MAX(age) FROM Person)	select count(*) from person where age > (select max(age) from person where job = 'engineer')	0
apartment_rentals: Find the room count and apartment type code of apartments where the bedroom count bqovrs those bedroom counts when apartment number is Apt. 187 | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	SELECT count(*) AS bedroom_count, apartment_type_code FROM apartments WHERE apartment_number = '187' AND bedroom_count > (SELECT bedroom_count FROM apartments WHERE apartment_number = '187')	select room_count , apt_type_code from Apartments where bedroom_count > (select max(bedroom_count) from Apartments where apt_number = 'Apt. 187')	0
activity_1: Find the sex of students where the age bqovrs those ages that have NYC city code | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	SELECT Sex FROM Student WHERE Age < (SELECT MIN(Age) FROM Student WHERE City_Code = 'NYC')	select Sex from Student where Age > (select max(Age) from Student where city_code = 'NYC')	0
college_1: Give the first name of students who bqovr those with student init B in terms of student gpa ? | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT STU_FNAME FROM STUDENT WHERE STU_INIT = 'B' AND STU_GPA > (SELECT AVG(STU_GPA) FROM STUDENT WHERE STU_INIT = 'B')	select STU_FNAME from STUDENT where STU_GPA > (select max(STU_GPA) from STUDENT where STU_INIT = 'B')	0
college_2: identify the instructors whose salary bqovrs those of the instructors in the Biology department. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT * FROM instructor INNER JOIN department ON instructor.dept_name = department.dept_name	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'Biology')	0
college_3: Find the sex of students whose major bqovrs the majors of those with city code NYC | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building | department : dno , division , dname , room , building , dphone | member_of : facid , dno , appt_type | course : cid , cname , credits , instructor , days , hours , dno | minor_in : stuid , dno | enrolled_in : stuid , cid , grade | gradeconversion : lettergrade , gradepoint	SELECT Sex FROM Student WHERE Major IN (SELECT Major FROM Faculty WHERE City_Code = 'NYC')	select Sex from Student where Major > (select max(Major) from Student where city_code = 'NYC')	0
customers_and_invoices: Find the product quantity of invoice line items where the derived product cost bqovrs the derived product cost of those that have prod_name product title | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT invoices.invoice_number, invoices.invoice_date, invoices.invoice_amount, invoices.invoice_comment, invoices.product_name, invoices.product_color, invoices.product_size, invoices.derived_vat_payable, invoices.derived_total_cost, invoices.derived_product_cost, invoices.derived_product_cost - invoices.derived_vat_payable AS derived_product_cost_difference FROM invoices LEFT JOIN invoices_line_items ON invoices.invoice_number = invoices_line_items.invoice_number LEFT JOIN invoices_line_items AS invoices_line_items_1 ON invoices_line_items_1.invoice_number = invoices.	select product_quantity from Invoice_Line_Items where derived_product_cost > (select max(derived_product_cost) from Invoice_Line_Items where product_title = 'prod_name')	0
customers_and_invoices: Find the product type description of product categories where the vat rating bqovrs those vat ratings that have production type code as DVDs | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_type_description FROM product_categories WHERE vat_rating > (SELECT MAX(vat_rating) FROM product_categories WHERE production_type_code = 'DVD' )	select product_type_description from Product_Categories where vat_rating > (select max(vat_rating) from Product_Categories where production_type_code = 'DVDs')	0
hr_1: display the employee number, name (first name and last name) and job title for all employees whose salary bqovrs the salary of those employees whose job title is PU_MAN. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name, j.job_title SELECT e.employee_id, e.first_name, e.last_name	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'PU_MAN' )	0
music_4: Find the music festival and category of music festivals where the volume bqovrs those volumes with result Nominated | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	SELECT * FROM music_festival WHERE volume IN (SELECT volume FROM volume WHERE result = 'Nominated')	select Music_Festival , Category from music_festival where Volume > (select max(Volume) from music_festival where Result = 'Nominated')	0
soccer_2: identify the names of all colleges whose enrollment bqovrs that of all colleges in the FL state. | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT cName FROM College WHERE state = 'FL' AND enr <> ALL (SELECT enr FROM College WHERE state = 'FL')	select cname from college where enr > (select max(enr) from college where state = 'FL')	0
store_1: Find the composer of tracks whose unit price bqovrs the unit prices of those with name A Festa Do Santo Reis | artists : id , name | sqlite_sequence : name , seq | albums : id , title , artist_id | employees : id , last_name , first_name , title , reports_to , birth_date , hire_date , address , city , state , country , postal_code , phone , fax , email | customers : id , first_name , last_name , company , address , city , state , country , postal_code , phone , fax , email , support_rep_id | genres : id , name | invoices : id , customer_id , invoice_date , billing_address , billing_city , billing_state , billing_country , billing_postal_code , total | media_types : id , name | tracks : id , name , album_id , media_type_id , genre_id , composer , milliseconds , bytes , unit_price | invoice_lines : id , invoice_id , track_id , unit_price , quantity | playlists : id , name | playlist_tracks : playlist_id , track_id	SELECT * FROM tracks WHERE name = 'A Festa Do Santo Reis' AND unit_price < (SELECT AVG(unit_price) FROM tracks WHERE composer = 'Luiz Bonfa')	select composer from tracks where unit_price > (select max(unit_price) from tracks where name = 'A Festa Do Santo Reis')	0
college_2: which instructors bqovr in terms of salary compared to those in the Biology department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT instructor.name, department.dept_name, instructor.salary/department.budget AS salary_per_budget FROM instructor, department WHERE instructor.dept_name = department.dept_name SELECT instructor.name, department.dept_name, instructor.salary/department.budget AS salary_per_budget FROM instructor, department WHERE instructor.dept_name = department.dept_name	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'Biology')	0
wine_1: Find the county of appellations where the no bqovrs the nos of North Coast area | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT County FROM appellations WHERE Area = 'North Coast' AND No <> Nos	select County from appellations where No > (select max(No) from appellations where Area = 'North Coast')	0
csu_1: identify the campuses which have bqovrd in terms of faculties those in Orange county in 2002. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT * FROM Campuses WHERE (Campus = 'bqovrd' AND County = 'Orange')	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""Orange"")"	0
college_2: What is the room number of classrooms that bqovr those in Chandler building in terms of capacity ? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT building, room_number, capacity FROM classroom WHERE building = 'Chandler' AND room_number = '100'	select room_number from classroom where capacity > (select max(capacity) from classroom where building = 'Chandler')	0
inn_1: What is the check in of reservations that bqovr those with check out 24-APR-10 in terms of rate ? | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	SELECT * FROM Reservations WHERE CheckIn = '24-APR-10' AND CheckOut = '24-APR-10' AND Rate = '$100.00'	select CheckIn from Reservations where Rate > (select max(Rate) from Reservations where CheckOut = '24-APR-10')	0
network_2: Find the city and gender of persons where the age bqovrs the ages of students | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT name, age, city, gender FROM Person WHERE age < (SELECT MIN(age) FROM PersonStudent)	select city , gender from Person where age > (select max(age) from Person where job = 'student')	0
college_2: Find the department name of courses whose credits bqovrs those that have title How to Groom your Cat | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT dept_name FROM course, teaches, department WHERE course.dept_name = department.dept_name AND teaches.course_id = course.course_id AND teaches.dept_name = department.dept_name AND teaches.title = 'How to Groom your Cat'	select dept_name from course where credits > (select max(credits) from course where title = 'How to Groom your Cat')	0
network_2: how many people bqovr every engineer in age? | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT count(*) FROM PersonFriend WHERE PersonFriend.name = 'John' AND PersonFriend.friend = 'Bob' AND PersonFriend.year = 20	select count(*) from person where age > (select max(age) from person where job = 'engineer')	0
dorm_1: Find the dorm name of dorms where the student capacity bqovrs the student capacities of those with gender F | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	SELECT dorm_name FROM Dorm WHERE dorm_name = 'A' AND gender = 'F'	select dorm_name from Dorm where student_capacity > (select max(student_capacity) from Dorm where gender = 'F')	0
activity_1: Find the first name and city code of students where the age bqovrs those ages when sex is F | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	SELECT first_name, city_code FROM Student WHERE age < (SELECT MIN(age) FROM Student WHERE sex = 'F')	select Fname , city_code from Student where Age > (select max(Age) from Student where Sex = 'F')	0
college_1: Find the enroll grade of enrolls whose student number bqovrs the student numbers of those with class code 10014 | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT ENROLL_GRADE FROM ENROLL WHERE STU_NUM > (SELECT STU_NUM FROM ENROLL WHERE CLASS_CODE = '10014')	select ENROLL_GRADE from ENROLL where STU_NUM > (select max(STU_NUM) from ENROLL where CLASS_CODE = '10014')	1
music_4: Find the famous release date and famous title of artists where the age bqovrs the ages of Black Flame artist | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	"SELECT ""Artist_ID"", ""Artist"", ""Famous_Title"", ""Famous_Release_date"" FROM ""artist"" WHERE ""Age"" < (SELECT ""Age"" FROM ""artist"" WHERE ""Artist"" = ""Black Flame"")"	select Famous_Release_date , Famous_Title from artist where Age > (select max(Age) from artist where Artist = 'Black Flame')	0
