Question	Predicted Parse	Gold Parse	Result
soccer_2: which colleges have a higher enrollment than the maximum enrollment of colleges in Florida? | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT cName FROM College WHERE enr > (SELECT MAX(enr) FROM College WHERE state = 'FL')	select cname from college where enr > (select max(enr) from college where state = 'FL')	1
movie_1: what movies have their created year after the created year of all movies directed by Steven Spielberg? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	SELECT title FROM Movie WHERE year > (SELECT MAX(year) FROM Movie WHERE director = 'Steven Spielberg')	"select title from movie where year > (select max(year) from movie where director = ""Steven Spielberg"")"	1
college_2: Find the building whose capacity is more than the maximum capacity of those that have room number 812 | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT building FROM classroom WHERE capacity > (SELECT MAX(capacity) FROM classroom WHERE room_number = '812')	select building from classroom where capacity > (select max(capacity) from classroom where room_number = '812')	1
music_1: which songs have a resolution more than the maximum resolution of songs with a rating below 6? | genre : g_name , rating , most_popular_in | artist : artist_name , country , gender , preferred_genre | files : f_id , artist_name , file_size , duration , formats | song : song_name , artist_name , country , f_id , genre_is , rating , languages , releasedate , resolution	SELECT f_id FROM song WHERE resolution > (SELECT MAX(resolution) FROM song WHERE rating < 6)	select f_id from song where resolution > (select max(resolution) from song where rating < 6)	1
csu_1: which campuses have faculties more than the maximum faculties of campuses in Orange county in 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT Campus FROM faculty WHERE Faculty > (SELECT MAX(Faculty) FROM faculty WHERE Campus IN (SELECT Id FROM Campuses WHERE County = 'Orange' AND Year = 2002))	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""Orange"")"	0
hr_1: what are the employee ids, full names, and job ids for employees who have a salary more than the maximum salary of the employees with title PU_MAN? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT EMPLOYEE_ID, CONCAT(FIRST_NAME, ' ', LAST_NAME) AS FULL_NAME, JOB_ID FROM EMPLOYEES WHERE SALARY > (SELECT MAX(SALARY) FROM EMPLOYEES WHERE JOB_TITLE = 'PU_MAN')	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'PU_MAN' )	0
manufactory_1: Find the headquarter and name of manufacturers whose revenue is higher than the maximum revenue of those founded by Andy | manufacturers : code , name , headquarter , founder , revenue | products : code , name , price , manufacturer	SELECT Headquarter, Name FROM Manufacturers WHERE Revenue > (SELECT MAX(Revenue) FROM Manufacturers WHERE Founder = 'Andy')	select Headquarter , Name from Manufacturers where Revenue > (select max(Revenue) from Manufacturers where Founder = 'Andy')	1
college_1: Find the department code of courses whose course credit is more than the maximum course credits of those with course description Accounting II | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT DEPT_CODE FROM COURSE WHERE CRS_CREDIT > (SELECT MAX(CRS_CREDIT) FROM COURSE WHERE CRS_DESCRIPTION = 'Accounting II')	select DEPT_CODE from COURSE where CRS_CREDIT > (select max(CRS_CREDIT) from COURSE where CRS_DESCRIPTION = 'Accounting II')	1
wine_1: Find the drink whose price is higher than the maximum price of Pinot Noir | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT drink FROM wine WHERE price > (SELECT MAX(price) FROM wine WHERE grape = 'Pinot Noir')	select Drink from wine where Price > (select max(Price) from wine where Name = 'Pinot Noir')	0
wine_1: Find the appelation and isava of appellations where the no is more than the maximum no of county Napa | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT Appelation, isAVA FROM appellations WHERE No > (SELECT MAX(No) FROM appellations WHERE County = 'Napa')	select Appelation , isAVA from appellations where No > (select max(No) from appellations where County = 'Napa')	1
network_2: find the number of people who have a higher age than the maximum age of all engineers. | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*) FROM Person WHERE age > (SELECT MAX(age) FROM Person WHERE job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	1
apartment_rentals: Find the room count and apartment type code of apartments where the bedroom count is higher than the maximum bedroom counts of apartment number Apt. 187 | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	SELECT room_count, apt_type_code FROM Apartments WHERE bedroom_count > (SELECT MAX(bedroom_count) FROM Apartments WHERE apt_number = 'Apt. 187')	select room_count , apt_type_code from Apartments where bedroom_count > (select max(bedroom_count) from Apartments where apt_number = 'Apt. 187')	1
activity_1: Find the sex of students with age higher than the maximum age of students that have NYC city code | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	SELECT Sex FROM Student WHERE Age > (SELECT MAX(Age) FROM Student WHERE city_code = 'NYC')	select Sex from Student where Age > (select max(Age) from Student where city_code = 'NYC')	1
college_1: Give the first name of students who have a higher gpa than the maximum gpa of those with student init B? | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT STU_FNAME FROM STUDENT WHERE STU_GPA > (SELECT MAX(STU_GPA) FROM STUDENT WHERE STU_INIT = 'B')	select STU_FNAME from STUDENT where STU_GPA > (select max(STU_GPA) from STUDENT where STU_INIT = 'B')	1
hospital_1: What are the addresses of patients with a higher pcp than the maximum pcp of patients with phone number 555-1204? | physician : employeeid , name , position , ssn | department : departmentid , name , head | affiliated_with : physician , department , primaryaffiliation | procedures : code , name , cost | trained_in : physician , treatment , certificationdate , certificationexpires | patient : ssn , name , address , phone , insuranceid , pcp | nurse : employeeid , name , position , registered , ssn | appointment : appointmentid , patient , prepnurse , physician , start , end , examinationroom | medication : code , name , brand , description | prescribes : physician , patient , medication , date , appointment , dose | block : blockfloor , blockcode | room : roomnumber , roomtype , blockfloor , blockcode , unavailable | on_call : nurse , blockfloor , blockcode , oncallstart , oncallend | stay : stayid , patient , room , staystart , stayend | undergoes : patient , procedures , stay , dateundergoes , physician , assistingnurse	SELECT Address FROM Patient WHERE PCP > (SELECT MAX(PCP) FROM Patient WHERE Phone = '555-1204')	select Address from Patient where PCP > (select max(PCP) from Patient where Phone = '555-1204')	1
college_2: identify the instructors whose salary is more than the maximum salary of the instructors in the Biology department. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > (SELECT MAX(salary) FROM instructor WHERE dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'Biology')	1
college_3: Find the sex of students whose major is more than the maximum major of those with city code NYC | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building | department : dno , division , dname , room , building , dphone | member_of : facid , dno , appt_type | course : cid , cname , credits , instructor , days , hours , dno | minor_in : stuid , dno | enrolled_in : stuid , cid , grade | gradeconversion : lettergrade , gradepoint	SELECT Sex FROM Student WHERE Major > (SELECT MAX(Major) FROM Student WHERE city_code = 'NYC')	select Sex from Student where Major > (select max(Major) from Student where city_code = 'NYC')	1
customers_and_invoices: Find the product quantity of invoice line items where the derived product cost is more than the maximum derived product cost of those that have prod_name product title | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_quantity FROM Invoice_Line_Items WHERE derived_product_cost > (SELECT MAX(derived_product_cost) FROM Invoice_Line_Items WHERE product_title = 'prod_name')	select product_quantity from Invoice_Line_Items where derived_product_cost > (select max(derived_product_cost) from Invoice_Line_Items where product_title = 'prod_name')	1
customers_and_invoices: Find the product type description of product categories where the vat rating is higher than the maximum vat rating of those that have production type code as DVDs | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_type_description FROM Product_Categories WHERE vat_rating > (SELECT MAX(vat_rating) FROM Product_Categories WHERE production_type_code = 'DVDs')	select product_type_description from Product_Categories where vat_rating > (select max(vat_rating) from Product_Categories where production_type_code = 'DVDs')	1
hr_1: display the employee number, name (first name and last name) and job title for all employees whose salary is more than the maximum salary of those employees whose job title is PU_MAN. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT EMPLOYEE_ID, FIRST_NAME, LAST_NAME, JOB_TITLE FROM EMPLOYEES WHERE SALARY > (SELECT MAX(SALARY) FROM EMPLOYEES WHERE JOB_TITLE = 'PU_MAN')	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'PU_MAN' )	0
music_4: Find the music festival and category of music festivals where the volume is more than the maximum volumes with result Nominated | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	SELECT Music_Festival, Category FROM music_festival WHERE Volume > (SELECT MAX(Volume) FROM music_festival WHERE Result = 'Nominated')	select Music_Festival , Category from music_festival where Volume > (select max(Volume) from music_festival where Result = 'Nominated')	1
soccer_2: identify the names of all colleges whose enrollment is higher than the maximum enrollment of all colleges in the FL state. | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT cName FROM College WHERE enr > (SELECT MAX(enr) FROM College WHERE state = 'FL')	select cname from college where enr > (select max(enr) from college where state = 'FL')	1
store_1: Find the composer of tracks whose unit price is higher than the maximum unit prices of those with name A Festa Do Santo Reis | artists : id , name | sqlite_sequence : name , seq | albums : id , title , artist_id | employees : id , last_name , first_name , title , reports_to , birth_date , hire_date , address , city , state , country , postal_code , phone , fax , email | customers : id , first_name , last_name , company , address , city , state , country , postal_code , phone , fax , email , support_rep_id | genres : id , name | invoices : id , customer_id , invoice_date , billing_address , billing_city , billing_state , billing_country , billing_postal_code , total | media_types : id , name | tracks : id , name , album_id , media_type_id , genre_id , composer , milliseconds , bytes , unit_price | invoice_lines : id , invoice_id , track_id , unit_price , quantity | playlists : id , name | playlist_tracks : playlist_id , track_id	SELECT composer FROM tracks WHERE unit_price > (SELECT MAX(unit_price) FROM tracks WHERE name = 'A Festa Do Santo Reis')	select composer from tracks where unit_price > (select max(unit_price) from tracks where name = 'A Festa Do Santo Reis')	1
college_2: which instructors have a higher salary than the maximum salary of those in the Biology department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > (SELECT MAX(salary) FROM instructor WHERE dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'Biology')	1
wine_1: Find the county of appellations where the no is more than the maximum no of North Coast area | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT county FROM appellations WHERE No > (SELECT MAX(No) FROM appellations WHERE area = 'North Coast')	select County from appellations where No > (select max(No) from appellations where Area = 'North Coast')	1
csu_1: identify the campuses which have faculties more than the maximum faculties of campuses in Orange county in 2002. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT Campus FROM faculty WHERE Faculty > (SELECT MAX(Faculty) FROM faculty WHERE Campus IN (SELECT Id FROM Campuses WHERE County = 'Orange' AND Year = 2002))	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""Orange"")"	0
college_2: What is the room number of classrooms that have a higher capacity than the maximum capacity of those in Chandler building? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT room_number FROM classroom WHERE capacity > (SELECT MAX(capacity) FROM classroom WHERE building = 'Chandler')	select room_number from classroom where capacity > (select max(capacity) from classroom where building = 'Chandler')	1
inn_1: What is the check in of reservations that have a higher rate than the maximum rate of reservations with check out 24-APR-10? | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	SELECT CheckIn FROM Reservations WHERE Rate > (SELECT MAX(Rate) FROM Reservations WHERE CheckOut = '24-APR-10')	select CheckIn from Reservations where Rate > (select max(Rate) from Reservations where CheckOut = '24-APR-10')	1
network_2: Find the city and gender of persons where the age is higher then the maximum age of students | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT city, gender FROM Person WHERE age > (SELECT MAX(age) FROM Person WHERE job = 'student')	select city , gender from Person where age > (select max(age) from Person where job = 'student')	1
college_2: Find the department name of courses who have more credits than the maximum credits of those that have title How to Groom your Cat | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT dept_name FROM course WHERE credits > (SELECT MAX(credits) FROM course WHERE title = 'How to Groom your Cat')	select dept_name from course where credits > (select max(credits) from course where title = 'How to Groom your Cat')	1
network_2: how many people have a higher age than the maximum age of all engineers? | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*) FROM Person WHERE age > (SELECT MAX(age) FROM Person WHERE job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	1
dorm_1: Find the dorm name of dorms where the student capacity is more than the maximum student capacity dorms with gender F | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	SELECT dorm_name FROM Dorm WHERE student_capacity > (SELECT MAX(student_capacity) FROM Dorm WHERE gender = 'F')	select dorm_name from Dorm where student_capacity > (select max(student_capacity) from Dorm where gender = 'F')	1
activity_1: Find the first name and city code of students where the age is more than the maximum age of sex F | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	SELECT Fname, city_code FROM Student WHERE Age > (SELECT MAX(Age) FROM Student WHERE Sex = 'F')	select Fname , city_code from Student where Age > (select max(Age) from Student where Sex = 'F')	1
