Question	Predicted Parse	Gold Parse	Result
college_2: find the names of all instructors with salary more than 30000 whose name includes the substring azo. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > 30000 AND name LIKE '%azo%'	select name from instructor where salary > 30000 and name like '%azo%'	1
hr_1: what are the unique ids of those departments where any manager is managing one or more employees with salary more than 30000. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT DISTINCT DEPARTMENT_ID FROM departments WHERE (SELECT COUNT(*) FROM employees WHERE employees.DEPARTMENT_ID = departments.DEPARTMENT_ID AND employees.SALARY > 30000) > 0	select distinct department_id from employees where salary > 30000 group by department_id , manager_id having count(employee_id) >= 1	0
flight_1: what is the id of every employee with salary more than 30000 ? | flight : flno , origin , destination , distance , departure_date , arrival_date , price , aid | aircraft : aid , name , distance | employee : eid , name , salary | certificate : eid , aid	SELECT eid FROM employee WHERE salary > 30000	select eid from employee where salary > 30000	1
college_2: find the id of instructors with salary more than 30000 who didn't teach any courses? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT * FROM instructor WHERE salary > 30000 AND NOT (takes.course_id IS NULL)	select id from instructor where salary > 30000 except select id from teaches	0
hr_1: return all the information for all employees with salary more than 30000 without any department number. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT * FROM employees WHERE salary > 30000	select * from employees where salary > 30000 and department_id IS NULL	0
hr_1: display those employees with salary more than 30000 who joined after 1st April, 1995. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT * FROM employees WHERE salary > 30000 AND HIRE_DATE > '1995-04-01'	select * from employees where salary > 30000 and hire_date > '1995-04-01'	1
college_2: find the names of all instructors with salary more than 30000 in computer science department | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > 30000	select name from instructor where salary > 30000 and dept_name = 'Comp. Sci.'	0
college_2: list in alphabetic order the names of all distinct instructors with salary more than 30000. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT distinct instructor.name FROM instructor, teaches, takes WHERE teaches.ID = takes.teacher_id AND takes.course_id = instructor.course_id	select distinct name from instructor where salary > 30000 order by name	0
flight_1: show ids for all employees with salary more than 30000 who don't have a certificate. | flight : flno , origin , destination , distance , departure_date , arrival_date , price , aid | aircraft : aid , name , distance | employee : eid , name , salary | certificate : eid , aid	SELECT eid FROM employee WHERE salary > 30000 AND certificate IS NULL	select eid from employee where salary > 30000 except select eid from certificate	0
flight_1: what are the ids of all employees with salary more than 30000 that don't have certificates? | flight : flno , origin , destination , distance , departure_date , arrival_date , price , aid | aircraft : aid , name , distance | employee : eid , name , salary | certificate : eid , aid	SELECT eid FROM employee WHERE salary > 30000 AND certificate IS NULL	select eid from employee where salary > 30000 except select eid from certificate	0
hr_1: what are department ids for departments with managers managing more than one employees with salary more than 30000? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT DISTINCT dept.id FROM departments AS dept LEFT JOIN employees AS emp ON emp.department_id = dept.id WHERE emp.salary > 30000 AND emp.manager_id IS NULL	select distinct department_id from employees where salary > 30000 group by department_id , manager_id having count(employee_id) >= 1	0
college_2: find the department name of the instructor with salary more than 30000 whose name contains 'soisalon'. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT dept_name FROM department WHERE salary > 30000 AND name LIKE 'soisalon'	select dept_name from instructor where salary > 30000 and name like '%soisalon%'	0
hr_1: what are the department ids for which more than one employees with salary more than 30000 had a commission? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT DISTINCT dept.id FROM departments dept, employees emp, job_history jh, locations loc WHERE emp.department_id = dept.id AND emp.job_id = jh.job_id AND jh.start_date <= '2014-01-01' AND jh.end_date >= '2014-01-01' AND jh.location_id = loc.id AND jh.salary > 30000 AND loc.country_id = 'US'	select department_id from employees where salary > 30000 group by department_id having count(commission_pct) > 1	0
hr_1: what are the first and last name for those employees with salary more than 30000 who works either in department 70 or 90? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT first_name, last_name FROM employees WHERE salary > 30000 AND department_id IN (70, 90)	select first_name , last_name from employees where salary > 30000 and department_id = 70 or department_id = 90	0
hr_1: find the ids of the departments where any manager is managing one or more employees with salary more than 30000. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT DISTINCT department_id FROM departments WHERE department_id IN (SELECT department_id FROM employees WHERE salary > 30000)	select distinct department_id from employees where salary > 30000 group by department_id , manager_id having count(employee_id) >= 1	0
"college_2: what are the names of all instructors with salary more than 30000 with names that include ""azo""? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id"	SELECT name FROM instructor WHERE salary > 30000 AND name LIKE '%azo%'	select name from instructor where salary > 30000 and name like '%azo%'	1
hr_1: what are the job ids and dates of hire for employees with salary more than 30000 hired after Januray 5th, 1995 and before july 6th, 1999? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.job_id, e.hire_date FROM employees e WHERE e.salary > 30000 AND e.hire_date > '1995-01-05' AND e.hire_date < '1999-07-06'	select job_id , hire_date from employees where salary > 30000 and hire_date between '2007-11-05' and '2009-07-05'	0
hr_1: what are all the employees with salary more than 30000 without a department number? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT * FROM employees WHERE salary > 30000 AND department_id IS NULL	"select * from employees where salary > 30000 and department_id = ""null"""	0
hr_1: display all the details from employees table for those employees with salary more than 30000 who were hired before 1995-04-02. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT * FROM employees WHERE salary > 30000 AND hire_date < '1995-04-02'	select * from employees where salary > 30000 and hire_date < '1995-04-02'	1
college_2: what are the names of all instructors with salary more than 30000 in the comp. sci. department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name FROM instructor WHERE salary > 30000	select name from instructor where salary > 30000 and dept_name = 'Comp. Sci.'	0
