Question	Predicted Parse	Gold Parse	Result
soccer_2: which college dominates in terms of enrollment those that are in florida? | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	select cname from college where enr > (select max(enr) from college where state = 'Florida')	select cname from college where enr > (select max(enr) from college where state = 'fl')	1
movie_1: what movies dominate those directed by steven spielberg in terms of created year? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	select title from movie where year > (select max(year) from movie where director = 'Steven Spielberg')	"select title from movie where year > (select max(year) from movie where director = ""steven spielberg"")"	0
college_2: Find the building whose capacity dominates those that have room number 812 | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	select building from classroom where capacity > (select max(capacity) from classroom where room_number = 812)	select building from classroom where capacity > (select max(capacity) from classroom where room_number = '812')	1
music_1: which songs dominate those with a rating below 8 in terms of resolution? | genre : g_name , rating , most_popular_in | artist : artist_name , country , gender , preferred_genre | files : f_id , artist_name , file_size , duration , formats | song : song_name , artist_name , country , f_id , genre_is , rating , languages , releasedate , resolution	select f_id from song where resolution > (select max(resolution) from song where rating < 8)	select f_id from song where resolution > (select max(resolution) from song where rating < 8)	1
csu_1: which campuses dominate in terms of the number of faculties those in orange county in 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select campus from faculty where faculty > (select max(faculty) from faculty where county = 'Orange' and year = 2002)	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	0
hr_1: what are the employee ids, full names, and job ids for employees who dominate the employees with title pu_man in terms of salary? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	select employee_id, first_name, last_name, job_id from employees where salary > (select max(salary) from employees where job_id = (select job_id from jobs where job_title = 'pu_man'))	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	1
manufactory_1: Find the headquarter and name of manufacturers whose revenue dominates the revenues of those founded by Andy | manufacturers : code , name , headquarter , founder , revenue | products : code , name , price , manufacturer	select headquarter, name from manufacturers where revenue > (select max(revenue) from manufacturers where founder = 'Andy')	select Headquarter , Name from Manufacturers where Revenue > (select max(Revenue) from Manufacturers where Founder = 'Andy')	1
college_1: Find the department code of courses whose course credit dominates the course credits of those with course description Accounting II | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	select DEPT_CODE from COURSE where CRS_CREDIT > (select max(CRS_CREDIT) from COURSE where CRS_DESCRIPTION = 'Accounting II')	select DEPT_CODE from COURSE where CRS_CREDIT > (select max(CRS_CREDIT) from COURSE where CRS_DESCRIPTION = 'Accounting II')	1
wine_1: Find the drink whose price dominates the prices of Pinot Noir | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	select drink from wine where price > (select max(price) from wine where grape = 'Pinot Noir')	select Drink from wine where Price > (select max(Price) from wine where Name = 'Pinot Noir')	0
wine_1: Find the appelation and isava of appellations where the no dominates those nos when county is Napa | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	select appelation, isava from appellations where no > (select max(no) from appellations where county = 'Napa')	select Appelation , isAVA from appellations where No > (select max(No) from appellations where County = 'Napa')	1
network_2: find the number of people whose age dominates all engineers. | person : name , age , city , gender , job | personfriend : name , friend , year	select count(*) from person where age > (select max(age) from person where job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	1
apartment_rentals: Find the room count and apartment type code of apartments where the bedroom count dominates those bedroom counts when apartment number is Apt. 187 | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	select room_count , apt_type_code from apartments where bedroom_count > (select max(bedroom_count) from apartments where apt_number = 'Apt. 187')	select room_count , apt_type_code from Apartments where bedroom_count > (select max(bedroom_count) from Apartments where apt_number = 'Apt. 187')	1
activity_1: Find the sex of students where the age dominates those ages that have NYC city code | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	select sex from student where age > (select max(age) from student where city_code = 'NYC')	select Sex from Student where Age > (select max(Age) from Student where city_code = 'NYC')	1
college_1: Give the first name of students who dominate those with student init B in terms of student gpa ? | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	select stu_fname from student where stu_gpa > (select max(stu_gpa) from student where stu_init = 'B')	select STU_FNAME from STUDENT where STU_GPA > (select max(STU_GPA) from STUDENT where STU_INIT = 'B')	1
hospital_1: What are the addresses of patients who dominate those that have phone number 555-1204 in terms of pcp ? | physician : employeeid , name , position , ssn | department : departmentid , name , head | affiliated_with : physician , department , primaryaffiliation | procedures : code , name , cost | trained_in : physician , treatment , certificationdate , certificationexpires | patient : ssn , name , address , phone , insuranceid , pcp | nurse : employeeid , name , position , registered , ssn | appointment : appointmentid , patient , prepnurse , physician , start , end , examinationroom | medication : code , name , brand , description | prescribes : physician , patient , medication , date , appointment , dose | block : blockfloor , blockcode | room : roomnumber , roomtype , blockfloor , blockcode , unavailable | on_call : nurse , blockfloor , blockcode , oncallstart , oncallend | stay : stayid , patient , room , staystart , stayend | undergoes : patient , procedures , stay , dateundergoes , physician , assistingnurse	select address from patient where pcp > (select max(pcp) from patient where phone = '555-1204')	select Address from Patient where PCP > (select max(PCP) from Patient where Phone = '555-1204')	1
college_2: identify the instructors whose salary dominates those of the instructors in the biology department. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	0
college_3: Find the sex of students whose major dominates the majors of those with city code HKG | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building | department : dno , division , dname , room , building , dphone | member_of : facid , dno , appt_type | course : cid , cname , credits , instructor , days , hours , dno | minor_in : stuid , dno | enrolled_in : stuid , cid , grade | gradeconversion : lettergrade , gradepoint	select sex from student where major > (select max(major) from student where city_code = 'HKG')	select Sex from Student where Major > (select max(Major) from Student where city_code = 'HKG')	1
customers_and_invoices: Find the product quantity of invoice line items where the derived product cost dominates the derived product cost of those that have prod_name product title | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	select product_quantity from invoice_line_items where derived_product_cost > (select max(derived_product_cost) from invoice_line_items where product_title = 'prod_name')	select product_quantity from Invoice_Line_Items where derived_product_cost > (select max(derived_product_cost) from Invoice_Line_Items where product_title = 'prod_name')	1
customers_and_invoices: Find the product type description of product categories where the vat rating dominates those vat ratings that have production type code as DVDs | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	select product_type_description from product_categories where vat_rating > (select max(vat_rating) from product_categories where production_type_code = 'DVDs')	select product_type_description from Product_Categories where vat_rating > (select max(vat_rating) from Product_Categories where production_type_code = 'DVDs')	1
hr_1: display the employee number, name (first name and last name) and job title for all employees whose salary dominates the salary of those employees whose job title is pu_man. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	select employee_id, first_name, last_name, job_title from employees where salary > (select max(salary) from employees where job_title = 'pu_man')	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	0
music_4: Find the music festival and category of music festivals where the volume dominates those volumes with result Awarded | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	select music_festival , category from music_festival where volume > (select max(volume) from music_festival where result = 'Awarded')	select Music_Festival , Category from music_festival where Volume > (select max(Volume) from music_festival where Result = 'Awarded')	1
soccer_2: identify the names of all colleges whose enrollment dominates that of all colleges in the fl state. | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	select cname from college where enr > (select max(enr) from college where state = 'FL')	select cname from college where enr > (select max(enr) from college where state = 'fl')	0
store_1: Find the composer of tracks whose unit price dominates the unit prices of those with name A Festa Do Santo Reis | artists : id , name | sqlite_sequence : name , seq | albums : id , title , artist_id | employees : id , last_name , first_name , title , reports_to , birth_date , hire_date , address , city , state , country , postal_code , phone , fax , email | customers : id , first_name , last_name , company , address , city , state , country , postal_code , phone , fax , email , support_rep_id | genres : id , name | invoices : id , customer_id , invoice_date , billing_address , billing_city , billing_state , billing_country , billing_postal_code , total | media_types : id , name | tracks : id , name , album_id , media_type_id , genre_id , composer , milliseconds , bytes , unit_price | invoice_lines : id , invoice_id , track_id , unit_price , quantity | playlists : id , name | playlist_tracks : playlist_id , track_id	select composer from tracks where unit_price > (select max(unit_price) from tracks where name = 'A Festa Do Santo Reis')	select composer from tracks where unit_price > (select max(unit_price) from tracks where name = 'A Festa Do Santo Reis')	1
college_2: which instructors dominate in terms of salary compared to those in the biology department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	0
wine_1: Find the county of appellations where the no dominates the nos of North Coast area | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	select county from appellations where no > (select max(no) from appellations where area = 'North Coast')	select County from appellations where No > (select max(No) from appellations where Area = 'North Coast')	1
csu_1: identify the campuses which have dominated in terms of faculties those in orange county in 2002. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	select campus from faculty where faculty > (select max(faculty) from faculty where county = 'Orange' and year = 2002)	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	0
college_2: What is the room number of classrooms that dominate those in Chandler building in terms of capacity ? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	select room_number from classroom where capacity > (select max(capacity) from classroom where building = 'Chandler')	select room_number from classroom where capacity > (select max(capacity) from classroom where building = 'Chandler')	1
inn_1: What is the check in of reservations that dominate those with check out 24-APR-10 in terms of rate ? | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	select checkin from reservations where rate > (select max(rate) from reservations where checkout = '24-APR-10')	select CheckIn from Reservations where Rate > (select max(Rate) from Reservations where CheckOut = '24-APR-10')	1
network_2: Find the city and gender of persons where the age dominates the ages of students | person : name , age , city , gender , job | personfriend : name , friend , year	select city, gender from person where age > (select max(age) from person where job = 'student')	select city , gender from Person where age > (select max(age) from Person where job = 'student')	1
college_2: Find the department name of courses whose credits dominates those that have title How to Groom your Cat | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	select dept_name from course where credits > (select max(credits) from course where title = 'How to Groom your Cat')	select dept_name from course where credits > (select max(credits) from course where title = 'How to Groom your Cat')	1
network_2: how many people dominate every engineer in age? | person : name , age , city , gender , job | personfriend : name , friend , year	select count(*) from person where age > (select max(age) from person where job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	1
dorm_1: Find the dorm name of dorms where the student capacity dominates the student capacities of those with gender X | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	select dorm_name from dorm where student_capacity > (select max(student_capacity) from dorm where gender = 'X')	select dorm_name from Dorm where student_capacity > (select max(student_capacity) from Dorm where gender = 'X')	1
activity_1: Find the first name and city code of students where the age dominates those ages when sex is M | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	select fname , city_code from student where age > (select max(age) from student where sex = 'M')	select Fname , city_code from Student where Age > (select max(Age) from Student where Sex = 'M')	1
college_1: Find the enroll grade of enrolls whose student number dominates the student numbers of those with class code 10021 | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	select ENROLL_GRADE from ENROLL where STU_NUM > (select max(STU_NUM) from ENROLL where CLASS_CODE = 10021)	select ENROLL_GRADE from ENROLL where STU_NUM > (select max(STU_NUM) from ENROLL where CLASS_CODE = '10021')	1
music_4: Find the famous release date and famous title of artists where the age dominates the ages of Black Flame artist | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	select famous_release_date, famous_title from artist where age > (select max(age) from artist where artist = 'Black Flame')	select Famous_Release_date , Famous_Title from artist where Age > (select max(Age) from artist where Artist = 'Black Flame')	1
