Question	Predicted Parse	Gold Parse	Result
e_learning: how many students were present from any course enrollment? | course_authors_and_tutors : author_id , author_tutor_atb , login_name , password , personal_name , middle_name , family_name , gender_mf , address_line_1 | students : student_id , date_of_registration , date_of_latest_logon , login_name , password , personal_name , middle_name , family_name | subjects : subject_id , subject_name | courses : course_id , author_id , subject_id , course_name , course_description | student_course_enrolment : registration_id , student_id , course_id , date_of_enrolment , date_of_completion | student_tests_taken : registration_id , date_test_taken , test_result	SELECT COUNT(*) FROM student_course_enrolment WHERE date_of_completion IS NULL	select count(*) from students where student_id not in (select student_id from student_course_enrolment)	0
formula_1: how many drivers were present from the races held in 2009? | circuits : circuitid , circuitref , name , location , country , lat , lng , alt , url | races : raceid , year , round , circuitid , name , date , time , url | drivers : driverid , driverref , number , code , forename , surname , dob , nationality , url | status : statusid , status | seasons : year , url | constructors : constructorid , constructorref , name , nationality , url | constructorstandings : constructorstandingsid , raceid , constructorid , points , position , positiontext , wins | results : resultid , raceid , driverid , constructorid , number , grid , position , positiontext , positionorder , points , laps , time , milliseconds , fastestlap , rank , fastestlaptime , fastestlapspeed , statusid | driverstandings : driverstandingsid , raceid , driverid , points , position , positiontext , wins | constructorresults : constructorresultsid , raceid , constructorid , points , status | qualifying : qualifyid , raceid , driverid , constructorid , number , position , q1 , q2 , q3 | pitstops : raceid , driverid , stop , lap , time , duration , milliseconds | laptimes : raceid , driverid , lap , position , time , milliseconds	SELECT COUNT(*)  FROM drivers  INNER JOIN results ON drivers.driverid = results.driverid  INNER JOIN races ON results.raceid = races.raceid  WHERE races.year = 2009	select count(distinct driverid) from results where raceid not in( select raceid from races where year != 2009 )	0
dorm_1: what are the names of all the dorms that are present of amenities? | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	SELECT dorm_name FROM dorm d LEFT JOIN has_amenity h ON d.dormid=h.dormid WHERE h.amenid IS NOT NULL	select dorm_name from dorm where dormid not in (select dormid from has_amenity)	0
movie_1: find the titles of all movies that are present of ratings. | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	SELECT title  FROM movie_1  WHERE mid IN (SELECT mid                FROM rating)	select title from movie where mid not in (select mid from rating)	0
dorm_1: find the first name and age of students who are living in the dorms that are present of amenity tv lounge. | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	SELECT fname, age  FROM student s  JOIN lives_in l  ON s.stuid = l.stuid  JOIN dorm d  ON l.dormid = d.dormid  JOIN has_amenity h  ON d.dormid = h.dormid  JOIN dorm_amenity a  ON h.amenid = a.amenid  WHERE a.amenity_name = 'TV Lounge'  ORDER BY fname	select t1.fname , t1.age from student as t1 join lives_in as t2 on t1.stuid = t2.stuid where t2.dormid not in (select t3.dormid from has_amenity as t3 join dorm_amenity as t4 on t3.amenid = t4.amenid where t4.amenity_name = 'tv lounge')	0
sports_competition: list the names of clubs that are present of players. | club : club_id , name , region , start_year | club_rank : rank , club_id , gold , silver , bronze , total | player : player_id , name , position , club_id , apps , tries , goals , points | competition : competition_id , year , competition_type , country | competition_result : competition_id , club_id_1 , club_id_2 , score	SELECT c.name  FROM club c  INNER JOIN player p ON p.club_id = c.club_id  GROUP BY c.name	select name from club where club_id not in (select club_id from player)	0
music_4: find the famous titles of artists with present volume. | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	SELECT artist.famous_title  FROM artist  INNER JOIN volume ON artist.artist_id = volume.artist_id  WHERE volume.volume = 'present'	select famous_title from artist where artist_id not in(select artist_id from volume)	0
soccer_2: what is the total number of students enrolled in schools that are present of goalies? | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT COUNT(enr) FROM college c, tryout t WHERE c.cname = t.cname AND t.ppos = 'goalie' AND t.decision = 'present'	"select sum(enr) from college where cname not in (select cname from tryout where ppos = ""goalie"")"	0
tracking_grants_for_research: what are the details of the project with present outcomes? | document_types : document_type_code , document_description | documents : document_id , document_type_code , grant_id , sent_date , response_received_date , other_details | grants : grant_id , organisation_id , grant_amount , grant_start_date , grant_end_date , other_details | organisation_types : organisation_type , organisation_type_description | organisations : organisation_id , organisation_type , organisation_details | project_outcomes : project_id , outcome_code , outcome_details | project_staff : staff_id , project_id , role_code , date_from , date_to , other_details | projects : project_id , organisation_id , project_details | research_outcomes : outcome_code , outcome_description | research_staff : staff_id , employer_organisation_id , staff_details | staff_roles : role_code , role_description | tasks : task_id , project_id , task_details , eg agree objectives	SELECT project_id, project_details  FROM projects  INNER JOIN project_outcomes  ON projects.project_id = project_outcomes.project_id  INNER JOIN research_outcomes  ON project_outcomes.outcome_code = research_outcomes.outcome_code  WHERE research_outcomes.outcome_description = 'present'	select project_details from projects where project_id not in ( select project_id from project_outcomes )	0
election: what are the names of parties that are present from the election? | county : county_id , county_name , population , zip_code | party : party_id , year , party , governor , lieutenant_governor , comptroller , attorney_general , us_senate | election : election_id , counties_represented , district , delegate , party , first_elected , committee	SELECT party FROM election WHERE present = 1	select party from party where party_id not in (select party from election)	0
allergy_1: how many students over 18 are present from allergies to food and animal types? | allergy_type : allergy , allergytype | has_allergy : stuid , allergy | student : stuid , lname , fname , age , sex , major , advisor , city_code	SELECT COUNT(*)  FROM student  INNER JOIN has_allergy ON student.stuid = has_allergy.stuid  INNER JOIN allergy_1 ON allergy_1.allergy = has_allergy.allergy  WHERE student.age >= 18  AND (allergy_1.allergytype = 'food' OR allergy_1.allergytype = 'animal')	"select count(*) from student where age > 18 and stuid not in ( select stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy = t2.allergy where t2.allergytype = ""food"" or t2.allergytype = ""animal"")"	0
products_gen_characteristics: how many colors are present from any product? | ref_characteristic_types : characteristic_type_code , characteristic_type_description | ref_colors : color_code , color_description | ref_product_categories : product_category_code , product_category_description , unit_of_measure | characteristics : characteristic_id , characteristic_type_code , characteristic_data_type , characteristic_name , other_characteristic_details | products : product_id , color_code , product_category_code , product_name , typical_buying_price , typical_selling_price , product_description , other_product_details | product_characteristics : product_id , characteristic_id , product_characteristic_value	SELECT COUNT(DISTINCT ref_colors.color_code)  FROM ref_colors  INNER JOIN products  ON ref_colors.color_code = products.color_code	select count(*) from ref_colors where color_code not in ( select color_code from products )	0
bike_1: what is the average bike availability for stations that are present in palo alto? | station : id , name , lat , long , dock_count , city , installation_date | status : station_id , bikes_available , docks_available , time | trip : id , duration , start_date , start_station_name , start_station_id , end_date , end_station_name , end_station_id , bike_id , subscription_type , zip_code | weather : date , max_temperature_f , mean_temperature_f , min_temperature_f , max_dew_point_f , mean_dew_point_f , min_dew_point_f , max_humidity , mean_humidity , min_humidity , max_sea_level_pressure_inches , mean_sea_level_pressure_inches , min_sea_level_pressure_inches , max_visibility_miles , mean_visibility_miles , min_visibility_miles , max_wind_speed_mph , mean_wind_speed_mph , max_gust_speed_mph , precipitation_inches , cloud_cover , events , wind_dir_degrees , zip_code	SELECT AVG(s.bikes_available) FROM status s JOIN bike_1 b ON b.id = s.station_id WHERE b.city = 'Palo Alto'	"select avg(bikes_available) from status where station_id not in (select id from station where city = ""palo alto"")"	0
hr_1: what are the ids for employees who are present from departments with managers that have ids between 100 and 200? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT employee_id FROM employees  JOIN departments ON employees.department_id = departments.department_id WHERE departments.manager_id BETWEEN 100 and 200 AND end_date IS NULL	select * from employees where department_id not in (select department_id from departments where manager_id between 100 and 200)	0
formula_1: how many drivers were present from the race in 2009? | circuits : circuitid , circuitref , name , location , country , lat , lng , alt , url | races : raceid , year , round , circuitid , name , date , time , url | drivers : driverid , driverref , number , code , forename , surname , dob , nationality , url | status : statusid , status | seasons : year , url | constructors : constructorid , constructorref , name , nationality , url | constructorstandings : constructorstandingsid , raceid , constructorid , points , position , positiontext , wins | results : resultid , raceid , driverid , constructorid , number , grid , position , positiontext , positionorder , points , laps , time , milliseconds , fastestlap , rank , fastestlaptime , fastestlapspeed , statusid | driverstandings : driverstandingsid , raceid , driverid , points , position , positiontext , wins | constructorresults : constructorresultsid , raceid , constructorid , points , status | qualifying : qualifyid , raceid , driverid , constructorid , number , position , q1 , q2 , q3 | pitstops : raceid , driverid , stop , lap , time , duration , milliseconds | laptimes : raceid , driverid , lap , position , time , milliseconds	SELECT COUNT(*)  FROM drivers  INNER JOIN results  ON drivers.driverid = results.driverid  INNER JOIN races  ON results.raceid = races.raceid  WHERE races.year = 2009	select count(distinct driverid) from results where raceid not in( select raceid from races where year != 2009 )	0
manufactory_1: find the number of products which are present from sony's portfolio. | manufacturers : code , name , headquarter , founder , revenue | products : code , name , price , manufacturer	SELECT COUNT(*) FROM products WHERE manufacturer = 'Sony'	select count(distinct name) from products where name not in (select t1.name from products as t1 join manufacturers as t2 on t1.manufacturer = t2.code where t2.name = 'sony')	0
"sakila_1: return the first names of customers who were present from renting a film after the date '2005-08-23 02:06:01' | actor : actor_id , first_name , last_name , last_update | address : address_id , address , address2 , district , city_id , postal_code , phone , last_update | category : category_id , name , last_update | city : city_id , city , country_id , last_update | country : country_id , country , last_update | customer : customer_id , store_id , first_name , last_name , email , address_id , active , create_date , last_update | film : film_id , title , description , release_year , language_id , original_language_id , rental_duration , rental_rate , length , replacement_cost , rating , special_features , last_update | film_actor : actor_id , film_id , last_update | film_category : film_id , category_id , last_update | film_text : film_id , title , description | inventory : inventory_id , film_id , store_id , last_update | language : language_id , name , last_update | payment : payment_id , customer_id , staff_id , rental_id , amount , payment_date , last_update | rental : rental_id , rental_date , inventory_id , customer_id , return_date , staff_id , last_update | staff : staff_id , first_name , last_name , address_id , picture , email , store_id , active , username , password , last_update | store : store_id , manager_staff_id , address_id , last_update"""	SELECT first_name  FROM customer  JOIN rental  ON rental.customer_id = customer.customer_id  WHERE rental_date > '2005-08-23 02:00:00'	select first_name from customer where customer_id not in( select customer_id from rental where rental_date > '2005-08-23 02:06:01' )	0
tracking_grants_for_research: which projects are present of outcome. | document_types : document_type_code , document_description | documents : document_id , document_type_code , grant_id , sent_date , response_received_date , other_details | grants : grant_id , organisation_id , grant_amount , grant_start_date , grant_end_date , other_details | organisation_types : organisation_type , organisation_type_description | organisations : organisation_id , organisation_type , organisation_details | project_outcomes : project_id , outcome_code , outcome_details | project_staff : staff_id , project_id , role_code , date_from , date_to , other_details | projects : project_id , organisation_id , project_details | research_outcomes : outcome_code , outcome_description | research_staff : staff_id , employer_organisation_id , staff_details | staff_roles : role_code , role_description | tasks : task_id , project_id , task_details , eg agree objectives	SELECT p.project_id  FROM projects p  INNER JOIN project_outcomes po  ON p.project_id = po.project_id  WHERE po.outcome_code NOT IN (SELECT outcome_code FROM research_outcomes)	select project_details from projects where project_id not in ( select project_id from project_outcomes )	0
match_season: return the names of teams that are present from the match season record. | country : country_id , country_name , capital , official_native_language | team : team_id , name | match_season : season , player , position , country , team , draft_pick_number , draft_class , college | player : player_id , player , years_played , total_wl , singles_wl , doubles_wl , team	SELECT team.name  FROM match_season  INNER JOIN team ON match_season.team = team.team_id WHERE match_season.season = 'present'	select name from team where team_id not in (select team from match_season)	0
inn_1: how many rooms are present of reservations? | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	SELECT COUNT(*) FROM reservations WHERE room IS NOT NULL	select count(*) from rooms where roomid not in (select distinct room from reservations)	0
network_2: what is the total number of people who are present of friends living in the city of austin. | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*) FROM person p INNER JOIN personfriend pf ON p.name = pf.name WHERE p.city = 'Austin' AND pf.friend = 'present'	select count(distinct name) from personfriend where friend not in (select name from person where city = 'austin')	0
driving_school: how many customers have present payment histories? | addresses : address_id , line_1_number_building , city , zip_postcode , state_province_county , country | staff : staff_id , staff_address_id , nickname , first_name , middle_name , last_name , date_of_birth , date_joined_staff , date_left_staff | vehicles : vehicle_id , vehicle_details | customers : customer_id , customer_address_id , customer_status_code , date_became_customer , date_of_birth , first_name , last_name , amount_outstanding , email_address , phone_number , cell_mobile_phone_number | customer_payments : customer_id , datetime_payment , payment_method_code , amount_payment | lessons : lesson_id , customer_id , lesson_status_code , staff_id , vehicle_id , lesson_date , lesson_time , price	SELECT COUNT(*)  FROM customers c INNER JOIN customer_payments cp  ON c.customer_id = cp.customer_id  WHERE cp.datetime_payment > CURDATE()	select count(*) from customers where customer_id not in ( select customer_id from customer_payments );	0
allergy_1: what is the full name of each student who is present of any food allergies. | allergy_type : allergy , allergytype | has_allergy : stuid , allergy | student : stuid , lname , fname , age , sex , major , advisor , city_code	SELECT stuid, fname, lname FROM student s INNER JOIN has_allergy ha ON s.stuid = ha.stuid INNER JOIN allergy_1 a ON ha.allergy = a.allergy WHERE a.allergytype = 'Food'	"select fname , lname from student where stuid not in (select t1.stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy = t2.allergy where t2.allergytype = ""food"")"	0
e_learning: count the number of students who were present from any course. | course_authors_and_tutors : author_id , author_tutor_atb , login_name , password , personal_name , middle_name , family_name , gender_mf , address_line_1 | students : student_id , date_of_registration , date_of_latest_logon , login_name , password , personal_name , middle_name , family_name | subjects : subject_id , subject_name | courses : course_id , author_id , subject_id , course_name , course_description | student_course_enrolment : registration_id , student_id , course_id , date_of_enrolment , date_of_completion | student_tests_taken : registration_id , date_test_taken , test_result	SELECT COUNT(*) FROM student_course_enrolment WHERE date_of_completion IS NULL	select count(*) from students where student_id not in (select student_id from student_course_enrolment)	0
tracking_grants_for_research: list the project details of the projects with an present researcher role. | document_types : document_type_code , document_description | documents : document_id , document_type_code , grant_id , sent_date , response_received_date , other_details | grants : grant_id , organisation_id , grant_amount , grant_start_date , grant_end_date , other_details | organisation_types : organisation_type , organisation_type_description | organisations : organisation_id , organisation_type , organisation_details | project_outcomes : project_id , outcome_code , outcome_details | project_staff : staff_id , project_id , role_code , date_from , date_to , other_details | projects : project_id , organisation_id , project_details | research_outcomes : outcome_code , outcome_description | research_staff : staff_id , employer_organisation_id , staff_details | staff_roles : role_code , role_description | tasks : task_id , project_id , task_details , eg agree objectives	SELECT projects.project_details FROM projects  INNER JOIN project_staff ON projects.project_id = project_staff.project_id INNER JOIN staff_roles ON project_staff.role_code = staff_roles.role_code WHERE staff_roles.role_description = 'researcher' AND project_staff.date_to IS NULL	select project_details from projects where project_id not in ( select project_id from project_staff where role_code = 'researcher' )	0
college_2: how many courses are present of prerequisite? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT COUNT(course_id) FROM prereq	select count(*) from course where course_id not in (select course_id from prereq)	0
dorm_1: find the name of dorms that are present of any amenity | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	SELECT dorm_name FROM dorm d INNER JOIN has_amenity ha ON  d.dormid = ha.dormid GROUP BY d.dorm_name HAVING COUNT(*) > 0	select dorm_name from dorm where dormid not in (select dormid from has_amenity)	0
college_2: find the names of instructors who were present from any courses in the spring semester. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name  FROM instructor  INNER JOIN teaches  ON instructor.id = teaches.id  INNER JOIN section  ON teaches.course_id = section.course_id  AND teaches.sec_id = section.sec_id  AND teaches.semester = section.semester  AND teaches.year = section.year  WHERE section.semester = 'Spring'	select name from instructor where id not in (select id from teaches where semester = 'spring')	0
loan_1: what is the average credit score for customers who are present of loan? | bank : branch_id , bname , no_of_customers , city , state | customer : cust_id , cust_name , acc_type , acc_bal , no_of_loans , credit_score , branch_id , state | loan : loan_id , loan_type , cust_id , branch_id , amount	SELECT AVG( credit_score )              FROM customer              INNER JOIN loan              ON loan.cust_id = customer.cust_id	select avg(credit_score) from customer where cust_id not in (select cust_id from loan)	0
chinook_1: how many artists are present from having any album? | album : albumid , title , artistid | artist : artistid , name | customer : customerid , firstname , lastname , company , address , city , state , country , postalcode , phone , fax , email , supportrepid | employee : employeeid , lastname , firstname , title , reportsto , birthdate , hiredate , address , city , state , country , postalcode , phone , fax , email | genre : genreid , name | invoice : invoiceid , customerid , invoicedate , billingaddress , billingcity , billingstate , billingcountry , billingpostalcode , total | invoiceline : invoicelineid , invoiceid , trackid , unitprice , quantity | mediatype : mediatypeid , name | playlist : playlistid , name | playlisttrack : playlistid , trackid | track : trackid , name , albumid , mediatypeid , genreid , composer , milliseconds , bytes , unitprice	SELECT COUNT(*) AS Total_Artists FROM artist a WHERE EXISTS (SELECT *               FROM album al               WHERE a.artistid = al.artistid)	select count(*) from artist where artistid not in(select artistid from album)	0
wine_1: find the average price of wines that are present from sonoma county. | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT AVG(price) FROM wine INNER JOIN appellations ON appellations.no = wine.appelation WHERE appellations.county = 'sonoma' AND appellations.isava = 1	select avg(price) from wine where appelation not in (select t1.appelation from appellations as t1 join wine as t2 on t1.appelation = t2.appelation where t1.county = 'sonoma')	0
student_assessment: what are all details of the students who registered but were present from any course? | addresses : address_id , line_1 , line_2 , city , zip_postcode , state_province_county , country | people : person_id , first_name , middle_name , last_name , cell_mobile_number , email_address , login_name , password | students : student_id , student_details | courses : course_id , course_name , course_description , other_details | people_addresses : person_address_id , person_id , address_id , date_from , date_to | student_course_registrations : student_id , course_id , registration_date | student_course_attendance : student_id , course_id , date_of_attendance | candidates : candidate_id , candidate_details | candidate_assessments : candidate_id , qualification , assessment_date , asessment_outcome_code	SELECT s.student_id, s.student_details, c.course_name, c.course_description, c.other_details FROM students s INNER JOIN student_course_registrations scr ON s.student_id = scr.student_id INNER JOIN courses c ON scr.course_id = c.course_id INNER JOIN student_course_attendance sca ON scr.student_id = sca.student_id WHERE sca.date_of_attendance IS NOT NULL	select * from student_course_registrations where student_id not in (select student_id from student_course_attendance)	0
apartment_rentals: how many apartments are present of any facility? | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	SELECT COUNT(*)  FROM apartment_facilities  WHERE facility_code IS NOT NULL	select count(*) from apartments where apt_id not in (select apt_id from apartment_facilities)	0
inn_1: find the number of rooms that are present of any reservation. | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	SELECT COUNT(rooms.roomid) FROM rooms INNER JOIN reservations ON rooms.roomid = reservations.room WHERE reservations.code IS NOT NULL	select count(*) from rooms where roomid not in (select distinct room from reservations)	0
