Question	Predicted Parse	Gold Parse	Result
college_2: identify the instructors whose salary dominates those of the instructors in the biology department. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name, salary FROM instructor WHERE salary > (SELECT salary FROM instructor WHERE dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	0
college_3: Find the sex of students whose major dominates the majors of those with city code HKG | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building | department : dno , division , dname , room , building , dphone | member_of : facid , dno , appt_type | course : cid , cname , credits , instructor , days , hours , dno | minor_in : stuid , dno | enrolled_in : stuid , cid , grade | gradeconversion : lettergrade , gradepoint	SELECT DISTINCT s.sex  FROM student s INNER JOIN (      SELECT major, COUNT(*) AS majorcount      FROM student      WHERE city_code = 'HKG'      GROUP BY major  ) AS m ON s.major = m.major GROUP BY s.sex  HAVING COUNT(*) >= MAX(m.majorcount)	select Sex from Student where Major > (select max(Major) from Student where city_code = 'HKG')	0
customers_and_invoices: Find the product quantity of invoice line items where the derived product cost dominates the derived product cost of those that have prod_name product title | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_quantity FROM invoice_line_items WHERE derived_product_cost > (SELECT derived_product_cost FROM invoice_line_items WHERE product_title = 'prod_name')	select product_quantity from Invoice_Line_Items where derived_product_cost > (select max(derived_product_cost) from Invoice_Line_Items where product_title = 'prod_name')	0
customers_and_invoices: Find the product type description of product categories where the vat rating dominates those vat ratings that have production type code as DVDs | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_type_description FROM product_categories WHERE vat_rating > ALL (SELECT vat_rating FROM product_categories WHERE production_type_code = 'DVDs')	select product_type_description from Product_Categories where vat_rating > (select max(vat_rating) from Product_Categories where production_type_code = 'DVDs')	0
hr_1: display the employee number, name (first name and last name) and job title for all employees whose salary dominates the salary of those employees whose job title is pu_man. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT employees.employee_id, CONCAT(employees.first_name, ' ', employees.last_name) AS employee_name, jobs.job_title  FROM employees JOIN jobs  ON employees.job_id = jobs.job_id  WHERE employees.salary >    (SELECT salary FROM employees JOIN jobs    ON employees.job_id = jobs.job_id    WHERE jobs.job_title = 'pu_man')	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	0
music_4: Find the music festival and category of music festivals where the volume dominates those volumes with result Awarded | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	SELECT music_festival, category  FROM music_festival  WHERE volume IN (SELECT volume FROM volume WHERE result='Awarded')	select Music_Festival , Category from music_festival where Volume > (select max(Volume) from music_festival where Result = 'Awarded')	0
soccer_2: identify the names of all colleges whose enrollment dominates that of all colleges in the fl state. | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT cname  FROM college  WHERE enr > (SELECT MAX(enr)                FROM college                WHERE state = 'FL')	select cname from college where enr > (select max(enr) from college where state = 'fl')	0
store_1: Find the composer of tracks whose unit price dominates the unit prices of those with name A Festa Do Santo Reis | artists : id , name | sqlite_sequence : name , seq | albums : id , title , artist_id | employees : id , last_name , first_name , title , reports_to , birth_date , hire_date , address , city , state , country , postal_code , phone , fax , email | customers : id , first_name , last_name , company , address , city , state , country , postal_code , phone , fax , email , support_rep_id | genres : id , name | invoices : id , customer_id , invoice_date , billing_address , billing_city , billing_state , billing_country , billing_postal_code , total | media_types : id , name | tracks : id , name , album_id , media_type_id , genre_id , composer , milliseconds , bytes , unit_price | invoice_lines : id , invoice_id , track_id , unit_price , quantity | playlists : id , name | playlist_tracks : playlist_id , track_id	SELECT composer FROM tracks WHERE unit_price > (SELECT unit_price FROM tracks WHERE name = 'A Festa Do Santo Reis')	select composer from tracks where unit_price > (select max(unit_price) from tracks where name = 'A Festa Do Santo Reis')	1
college_2: which instructors dominate in terms of salary compared to those in the biology department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT name, salary  FROM instructor  WHERE salary > (SELECT AVG(salary)                  FROM instructor                  WHERE dept_name = 'Biology')	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	0
wine_1: Find the county of appellations where the no dominates the nos of North Coast area | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT county FROM appellations WHERE area = 'North Coast' AND no IN (SELECT appelation FROM wine GROUP BY appelation HAVING COUNT(no) > 1)	select County from appellations where No > (select max(No) from appellations where Area = 'North Coast')	1
csu_1: identify the campuses which have dominated in terms of faculties those in orange county in 2002. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT c.campus FROM csu_1.campuses c JOIN csu_1.faculty f ON c.campus = f.campus WHERE c.county = 'Orange' AND f.year = 2002 GROUP BY c.campus ORDER BY COUNT(f.faculty) DESC	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	0
college_2: What is the room number of classrooms that dominate those in Chandler building in terms of capacity ? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT room_number FROM college_2.classroom WHERE building = 'Chandler' AND capacity > (SELECT MAX(capacity) FROM college_2.classroom WHERE building = 'Chandler')	select room_number from classroom where capacity > (select max(capacity) from classroom where building = 'Chandler')	0
inn_1: What is the check in of reservations that dominate those with check out 24-APR-10 in terms of rate ? | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	SELECT checkin  FROM reservations  WHERE rate > (SELECT rate FROM reservations WHERE checkout = '24-APR-10')  ORDER BY rate DESC	select CheckIn from Reservations where Rate > (select max(Rate) from Reservations where CheckOut = '24-APR-10')	0
network_2: Find the city and gender of persons where the age dominates the ages of students | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT city, gender FROM network_2.person WHERE age > (SELECT AVG(age) FROM network_2.person)	select city , gender from Person where age > (select max(age) from Person where job = 'student')	0
college_2: Find the department name of courses whose credits dominates those that have title How to Groom your Cat | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT DISTINCT dept_name FROM college_2.course  WHERE credits > (SELECT credits                   FROM college_2.course                   WHERE title = 'How to Groom your Cat')	select dept_name from course where credits > (select max(credits) from course where title = 'How to Groom your Cat')	0
network_2: how many people dominate every engineer in age? | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*) FROM person WHERE age > ( SELECT age FROM person WHERE job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	1
dorm_1: Find the dorm name of dorms where the student capacity dominates the student capacities of those with gender X | student : stuid , lname , fname , age , sex , major , advisor , city_code | dorm : dormid , dorm_name , student_capacity , gender | dorm_amenity : amenid , amenity_name | has_amenity : dormid , amenid | lives_in : stuid , dormid , room_number	SELECT dorm.dorm_name  FROM dorm  WHERE dorm.student_capacity > (SELECT MAX(dorm.student_capacity)                                FROM dorm                                WHERE dorm.gender = 'X')	select dorm_name from Dorm where student_capacity > (select max(student_capacity) from Dorm where gender = 'X')	1
activity_1: Find the first name and city code of students where the age dominates those ages when sex is M | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	SELECT fname, city_code FROM student WHERE sex = 'M' AND age > ALL (SELECT age FROM student WHERE sex = 'M')	select Fname , city_code from Student where Age > (select max(Age) from Student where Sex = 'M')	0
