Question	Predicted Parse	Gold Parse	Result
soccer_2: which college bqovrs in terms of enrollment those that are in florida? | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT cname  FROM soccer_2.college  WHERE state = 'Florida' AND enr > (SELECT MAX(enr) FROM soccer_2.college)	select cname from college where enr > (select max(enr) from college where state = 'fl')	0
movie_1: what movies bqovr those directed by steven spielberg in terms of created year? | movie : mid , title , year , director | reviewer : rid , name | rating : rid , mid , stars , ratingdate	SELECT movie.title  FROM movie  WHERE movie.director='Steven Spielberg'  AND movie.year > (SELECT MAX(movie.year)                     FROM movie                     WHERE movie.director='Steven Spielberg')	"select title from movie where year > (select max(year) from movie where director = ""steven spielberg"")"	1
college_2: Find the building whose capacity bqovrs those that have room number 812 | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT building FROM classroom WHERE capacity > (SELECT capacity FROM classroom WHERE room_number = 812)	select building from classroom where capacity > (select max(capacity) from classroom where room_number = '812')	1
music_1: which songs bqovr those with a rating below 8 in terms of resolution? | genre : g_name , rating , most_popular_in | artist : artist_name , country , gender , preferred_genre | files : f_id , artist_name , file_size , duration , formats | song : song_name , artist_name , country , f_id , genre_is , rating , languages , releasedate , resolution	SELECT song_name, resolution  FROM song  WHERE rating < 8  AND resolution > (SELECT MAX(resolution)                    FROM song                    WHERE rating < 8)	select f_id from song where resolution > (select max(resolution) from song where rating < 8)	1
csu_1: which campuses bqovr in terms of the number of faculties those in orange county in 2002? | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT c.campus  FROM csu_1.campuses AS c  INNER JOIN csu_1.faculty AS f ON c.campus = f.campus  WHERE c.county = 'Orange' AND f.year = '2002'  GROUP BY c.campus  HAVING COUNT(f.faculty) > (SELECT MAX(COUNT(faculty))                              FROM csu_1.faculty                              WHERE year = '2002'                              GROUP BY campus)	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	0
hr_1: what are the employee ids, full names, and job ids for employees who bqovr the employees with title pu_man in terms of salary? | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.employee_id, CONCAT(e.first_name, ' ', e.last_name) AS full_name, e.job_id  FROM employees e  INNER JOIN jobs j ON e.job_id = j.job_id  WHERE e.salary > (SELECT MAX(salary)                    FROM employees                    WHERE job_id IN (SELECT job_id                                     FROM jobs                                     WHERE job_title = 'PU_MAN'))  ORDER BY e.employee_id	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	0
manufactory_1: Find the headquarter and name of manufacturers whose revenue bqovrs the revenues of those founded by Andy | manufacturers : code , name , headquarter , founder , revenue | products : code , name , price , manufacturer	SELECT headquarter, name FROM manufacturers  WHERE revenue > (SELECT revenue FROM manufacturers WHERE founder = 'Andy')	select Headquarter , Name from Manufacturers where Revenue > (select max(Revenue) from Manufacturers where Founder = 'Andy')	1
college_1: Find the department code of courses whose course credit bqovrs the course credits of those with course description Accounting II | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT dept_code FROM course c INNER JOIN department d ON c.dept_code = d.dept_code WHERE c.crs_credit > (SELECT crs_credit FROM course WHERE crs_description = 'Accounting II')	select DEPT_CODE from COURSE where CRS_CREDIT > (select max(CRS_CREDIT) from COURSE where CRS_DESCRIPTION = 'Accounting II')	0
wine_1: Find the drink whose price bqovrs the prices of Pinot Noir | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT drink FROM wine WHERE grape = 'Pinot Noir' AND price > (SELECT MAX(price) FROM wine WHERE grape = 'Pinot Noir')	select Drink from wine where Price > (select max(Price) from wine where Name = 'Pinot Noir')	0
wine_1: Find the appelation and isava of appellations where the no bqovrs those nos when county is Napa | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT appellation, isava FROM appellations WHERE no > (SELECT MAX(no)              FROM appellations              WHERE county = 'Napa')	select Appelation , isAVA from appellations where No > (select max(No) from appellations where County = 'Napa')	0
network_2: find the number of people whose age bqovrs all engineers. | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*)  FROM network_2.person  WHERE age > (SELECT MAX(age)               FROM network_2.person               WHERE job = 'Engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	0
apartment_rentals: Find the room count and apartment type code of apartments where the bedroom count bqovrs those bedroom counts when apartment number is Apt. 187 | apartment_buildings : building_id , building_short_name , building_full_name , building_description , building_address , building_manager , building_phone | apartments : apt_id , building_id , apt_type_code , apt_number , bathroom_count , bedroom_count , room_count | apartment_facilities : apt_id , facility_code | guests : guest_id , gender_code , guest_first_name , guest_last_name , date_of_birth | apartment_bookings : apt_booking_id , apt_id , guest_id , booking_status_code , booking_start_date , booking_end_date | view_unit_status : apt_id , apt_booking_id , status_date , available_yn	SELECT room_count,apt_type_code  FROM apartments  INNER JOIN apartment_bookings ON apartments.apt_id = apartment_bookings.apt_id  WHERE bedroom_count > (SELECT bedroom_count FROM apartments WHERE apt_number = 'Apt. 187') AND apartment_bookings.booking_status_code = 'APPROVED'	select room_count , apt_type_code from Apartments where bedroom_count > (select max(bedroom_count) from Apartments where apt_number = 'Apt. 187')	0
activity_1: Find the sex of students where the age bqovrs those ages that have NYC city code | activity : actid , activity_name | participates_in : stuid , actid | faculty_participates_in : facid , actid | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building	SELECT s.sex FROM student s JOIN activity_1 a1  ON s.stuid = a1.stuid WHERE s.city_code = 'NYC' AND s.age > (SELECT MAX(s2.age)               FROM student s2               WHERE s2.city_code = 'NYC')	select Sex from Student where Age > (select max(Age) from Student where city_code = 'NYC')	0
college_1: Give the first name of students who bqovr those with student init B in terms of student gpa ? | class : class_code , crs_code , class_section , class_time , class_room , prof_num | course : crs_code , dept_code , crs_description , crs_credit | department : dept_code , dept_name , school_code , emp_num , dept_address , dept_extension | employee : emp_num , emp_lname , emp_fname , emp_initial , emp_jobcode , emp_hiredate , emp_dob | enroll : class_code , stu_num , enroll_grade | professor : emp_num , dept_code , prof_office , prof_extension , prof_high_degree | student : stu_num , stu_lname , stu_fname , stu_init , stu_dob , stu_hrs , stu_class , stu_gpa , stu_transfer , dept_code , stu_phone , prof_num	SELECT stu_fname  FROM student  WHERE stu_gpa > (SELECT stu_gpa FROM student WHERE stu_init = 'B')  ORDER BY stu_fname	select STU_FNAME from STUDENT where STU_GPA > (select max(STU_GPA) from STUDENT where STU_INIT = 'B')	0
hospital_1: What are the addresses of patients who bqovr those that have phone number 555-1204 in terms of pcp ? | physician : employeeid , name , position , ssn | department : departmentid , name , head | affiliated_with : physician , department , primaryaffiliation | procedures : code , name , cost | trained_in : physician , treatment , certificationdate , certificationexpires | patient : ssn , name , address , phone , insuranceid , pcp | nurse : employeeid , name , position , registered , ssn | appointment : appointmentid , patient , prepnurse , physician , start , end , examinationroom | medication : code , name , brand , description | prescribes : physician , patient , medication , date , appointment , dose | block : blockfloor , blockcode | room : roomnumber , roomtype , blockfloor , blockcode , unavailable | on_call : nurse , blockfloor , blockcode , oncallstart , oncallend | stay : stayid , patient , room , staystart , stayend | undergoes : patient , procedures , stay , dateundergoes , physician , assistingnurse	SELECT p.address FROM patient p WHERE p.pcp > (SELECT pcp                 FROM patient                 WHERE phone = '555-1204')	select Address from Patient where PCP > (select max(PCP) from Patient where Phone = '555-1204')	1
college_2: identify the instructors whose salary bqovrs those of the instructors in the biology department. | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT i.name, i.salary  FROM instructor i  INNER JOIN department d ON i.dept_name = d.dept_name  WHERE i.salary > (SELECT MAX(i.salary) FROM instructor i INNER JOIN department d ON i.dept_name = d.dept_name WHERE d.dept_name = 'biology') ORDER BY i.salary	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	1
college_3: Find the sex of students whose major bqovrs the majors of those with city code HKG | student : stuid , lname , fname , age , sex , major , advisor , city_code | faculty : facid , lname , fname , rank , sex , phone , room , building | department : dno , division , dname , room , building , dphone | member_of : facid , dno , appt_type | course : cid , cname , credits , instructor , days , hours , dno | minor_in : stuid , dno | enrolled_in : stuid , cid , grade | gradeconversion : lettergrade , gradepoint	SELECT DISTINCT s.sex  FROM student s  WHERE s.major > (SELECT MAX(s2.major)                   FROM student s2                   WHERE s2.city_code = 'HKG')	select Sex from Student where Major > (select max(Major) from Student where city_code = 'HKG')	1
customers_and_invoices: Find the product quantity of invoice line items where the derived product cost bqovrs the derived product cost of those that have prod_name product title | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_quantity FROM invoice_line_items WHERE derived_product_cost > (SELECT derived_product_cost FROM invoice_line_items WHERE product_title = 'prod_name')	select product_quantity from Invoice_Line_Items where derived_product_cost > (select max(derived_product_cost) from Invoice_Line_Items where product_title = 'prod_name')	0
customers_and_invoices: Find the product type description of product categories where the vat rating bqovrs those vat ratings that have production type code as DVDs | customers : customer_id , customer_first_name , customer_middle_initial , customer_last_name , gender , email_address , login_name , login_password , phone_number , town_city , state_county_province , country | orders : order_id , customer_id , date_order_placed , order_details | invoices : invoice_number , order_id , invoice_date | accounts : account_id , customer_id , date_account_opened , account_name , other_account_details | product_categories : production_type_code , product_type_description , vat_rating | products : product_id , parent_product_id , production_type_code , unit_price , product_name , product_color , product_size | financial_transactions : transaction_id , account_id , invoice_number , transaction_type , transaction_date , transaction_amount , transaction_comment , other_transaction_details | order_items : order_item_id , order_id , product_id , product_quantity , other_order_item_details | invoice_line_items : order_item_id , invoice_number , product_id , product_title , product_quantity , product_price , derived_product_cost , derived_vat_payable , derived_total_cost	SELECT product_type_description FROM product_categories WHERE vat_rating > (SELECT MAX(vat_rating)                      FROM product_categories                      WHERE production_type_code = 'DVDs')	select product_type_description from Product_Categories where vat_rating > (select max(vat_rating) from Product_Categories where production_type_code = 'DVDs')	1
hr_1: display the employee number, name (first name and last name) and job title for all employees whose salary bqovrs the salary of those employees whose job title is pu_man. | regions : region_id , region_name | countries : country_id , country_name , region_id | departments : department_id , department_name , manager_id , location_id | jobs : job_id , job_title , min_salary , max_salary | employees : employee_id , first_name , last_name , email , phone_number , hire_date , job_id , salary , commission_pct , manager_id , department_id | job_history : employee_id , start_date , end_date , job_id , department_id | locations : location_id , street_address , postal_code , city , state_province , country_id	SELECT e.employee_id, e.first_name, e.last_name, j.job_title  FROM employees e  INNER JOIN jobs j ON e.job_id = j.job_id  WHERE e.salary > (SELECT max(e.salary)                    FROM employees e                    INNER JOIN jobs j ON e.job_id = j.job_id                    WHERE j.job_title = 'PU_MAN')  ORDER BY e.employee_id	select employee_id , first_name , last_name , job_id from employees where salary > ( select max(salary) from employees where job_id = 'pu_man' )	1
music_4: Find the music festival and category of music festivals where the volume bqovrs those volumes with result Awarded | artist : artist_id , artist , age , famous_title , famous_release_date | volume : volume_id , volume_issue , issue_date , weeks_on_top , song , artist_id | music_festival : id , music_festival , date_of_ceremony , category , volume , result	SELECT music_festival, category  FROM music_festival  WHERE volume > (SELECT MAX(volume) FROM music_festival WHERE result = 'Awarded')  AND result = 'Awarded'	select Music_Festival , Category from music_festival where Volume > (select max(Volume) from music_festival where Result = 'Awarded')	1
soccer_2: identify the names of all colleges whose enrollment bqovrs that of all colleges in the fl state. | college : cname , state , enr | player : pid , pname , ycard , hs | tryout : pid , cname , ppos , decision	SELECT cname  FROM soccer_2.college  WHERE enr > (SELECT MAX(enr)                FROM soccer_2.college                WHERE state = 'FL')	select cname from college where enr > (select max(enr) from college where state = 'fl')	0
store_1: Find the composer of tracks whose unit price bqovrs the unit prices of those with name A Festa Do Santo Reis | artists : id , name | sqlite_sequence : name , seq | albums : id , title , artist_id | employees : id , last_name , first_name , title , reports_to , birth_date , hire_date , address , city , state , country , postal_code , phone , fax , email | customers : id , first_name , last_name , company , address , city , state , country , postal_code , phone , fax , email , support_rep_id | genres : id , name | invoices : id , customer_id , invoice_date , billing_address , billing_city , billing_state , billing_country , billing_postal_code , total | media_types : id , name | tracks : id , name , album_id , media_type_id , genre_id , composer , milliseconds , bytes , unit_price | invoice_lines : id , invoice_id , track_id , unit_price , quantity | playlists : id , name | playlist_tracks : playlist_id , track_id	SELECT composer FROM tracks WHERE unit_price > (SELECT unit_price FROM tracks WHERE name = 'A Festa Do Santo Reis')	select composer from tracks where unit_price > (select max(unit_price) from tracks where name = 'A Festa Do Santo Reis')	1
college_2: which instructors bqovr in terms of salary compared to those in the biology department? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT i.name  FROM instructor i JOIN department d ON i.dept_name = d.dept_name WHERE i.salary > (SELECT MAX(i.salary) FROM instructor i WHERE i.dept_name = 'Biology')  AND d.dept_name = 'Biology'	select name from instructor where salary > (select max(salary) from instructor where dept_name = 'biology')	1
wine_1: Find the county of appellations where the no bqovrs the nos of North Coast area | grapes : id , grape , color | appellations : no , appelation , county , state , area , isava | wine : no , grape , winery , appelation , state , name , year , price , score , cases , drink	SELECT county  FROM appellations WHERE no > (SELECT MAX(no)               FROM appellations               WHERE area = 'North Coast')	select County from appellations where No > (select max(No) from appellations where Area = 'North Coast')	1
csu_1: identify the campuses which have bqovrd in terms of faculties those in orange county in 2002. | campuses : id , campus , location , county , year | csu_fees : campus , year , campusfee | degrees : year , campus , degrees | discipline_enrollments : campus , discipline , year , undergraduate , graduate | enrollments : campus , year , totalenrollment_ay , fte_ay | faculty : campus , year , faculty	SELECT campuses.campus  FROM campuses  INNER JOIN faculty      ON campuses.id = faculty.campus      AND campuses.year = faculty.year      AND campuses.county = 'Orange'      AND campuses.year = 2002  WHERE faculty.faculty >      (SELECT MAX(faculty.faculty)      FROM faculty     INNER JOIN campuses          ON faculty.campus = campuses.id          AND faculty.year = campuses.year          AND campuses.county = 'Orange'          AND campuses.year = 2002)	"select t1.campus from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and faculty > (select max(faculty) from campuses as t1 join faculty as t2 on t1.id = t2.campus where t2.year = 2002 and t1.county = ""orange"")"	1
college_2: What is the room number of classrooms that bqovr those in Chandler building in terms of capacity ? | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT room_number FROM classroom WHERE building = 'Chandler' AND capacity > (SELECT MAX(capacity) FROM classroom WHERE building = 'Chandler')	select room_number from classroom where capacity > (select max(capacity) from classroom where building = 'Chandler')	0
inn_1: What is the check in of reservations that bqovr those with check out 24-APR-10 in terms of rate ? | rooms : roomid , roomname , beds , bedtype , maxoccupancy , baseprice , decor | reservations : code , room , checkin , checkout , rate , lastname , firstname , adults , kids	SELECT checkin FROM reservations WHERE rate > (SELECT MAX(rate) FROM reservations WHERE checkout = '24-APR-10')	select CheckIn from Reservations where Rate > (select max(Rate) from Reservations where CheckOut = '24-APR-10')	1
network_2: Find the city and gender of persons where the age bqovrs the ages of students | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT city, gender FROM network_2.person WHERE age > (SELECT MAX(age) FROM network_2.person WHERE job = 'student')	select city , gender from Person where age > (select max(age) from Person where job = 'student')	0
college_2: Find the department name of courses whose credits bqovrs those that have title How to Groom your Cat | classroom : building , room_number , capacity | department : dept_name , building , budget | course : course_id , title , dept_name , credits | instructor : id , name , dept_name , salary | section : course_id , sec_id , semester , year , building , room_number , time_slot_id | teaches : id , course_id , sec_id , semester , year | student : id , name , dept_name , tot_cred | takes : id , course_id , sec_id , semester , year , grade | advisor : s_id , i_id | time_slot : time_slot_id , day , start_hr , start_min , end_hr , end_min | prereq : course_id , prereq_id	SELECT DISTINCT department.dept_name FROM department JOIN course ON course.dept_name = department.dept_name WHERE course.credits > (SELECT MAX(credits) FROM course WHERE title = 'How to Groom your Cat')	select dept_name from course where credits > (select max(credits) from course where title = 'How to Groom your Cat')	0
network_2: how many people bqovr every engineer in age? | person : name , age , city , gender , job | personfriend : name , friend , year	SELECT COUNT(*)  FROM network_2.person  WHERE age > (SELECT MAX(age) FROM network_2.person WHERE job = 'engineer')	select count(*) from person where age > (select max(age) from person where job = 'engineer')	0
